experiment_info;actualrun;nruns;grassname_habmat;PLAND;CONFIG;HABQUAL;species_profile;include_quality;start_popsize;timesteps;indiv;homerangesize;movdistpix;dispfactor;isdispersing;isfemale;islive;totaldistance;effectivedistance;actual_movementcost;timestep_waslive;number_of_meetings;LOCI_start;LOCI_end
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;160;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;0;[[0, 1, 0, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [0, 0, 0], [1, 0], [0, 0, 0, 1, 1, 1]];[[0, 1, 0, 0, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [0, 0, 0], [1, 0], [0, 0, 0, 1, 1, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;161;10;1.0;5.0;0;0;1;0.0;0.0;196.078431373;50;0;[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 0, 1, 0], [1, 1, 0], [1, 1], [0, 1, 0, 0, 1, 0]];[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 0, 1, 0], [1, 1, 0], [1, 1], [0, 1, 0, 0, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;162;10;1.0;5.0;0;1;1;37.3524738375;3.41373476725;111.366336634;50;2;[[0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 0, 0, 0, 0], [1, 1, 0], [1, 1], [1, 1, 1, 1, 1, 1]];[[1, 1, 0, 1, 1], [0, 1, 1, 0, 1], [1, 0, 0, 1, 1], [0, 0, 1], [1, 0], [1, 0, 1, 1, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;163;10;1.0;5.0;0;1;1;35.6317809584;2.4543584243;133.333333333;50;0;[[0, 1, 1, 0, 1], [1, 1, 0, 0, 0], [1, 0, 1, 0, 0], [0, 1, 1], [0, 1], [1, 0, 0, 0, 1, 0]];[[0, 1, 1, 0, 1], [1, 1, 0, 0, 0], [1, 0, 1, 0, 0], [0, 1, 1], [0, 1], [1, 0, 0, 0, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;164;10;1.0;5.0;0;0;1;0.0;0.0;196.078431373;50;0;[[0, 1, 0, 1, 0], [1, 0, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 1], [0, 0], [1, 1, 1, 1, 0, 0]];[[0, 1, 0, 1, 0], [1, 0, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 1], [0, 0], [1, 1, 1, 1, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;165;10;1.0;5.0;0;1;1;35.6804146707;6.74533800658;97.4162472972;50;3;[[1, 0, 1, 0, 0], [1, 1, 1, 1, 0], [1, 1, 0, 1, 0], [0, 1, 0], [0, 1], [1, 0, 1, 0, 0, 1]];[[0, 0, 1, 0, 0], [1, 0, 1, 1, 1], [0, 1, 1, 0, 0], [0, 1, 0], [1, 1], [0, 0, 1, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;166;10;1.0;5.0;0;0;1;37.3326325901;5.7769814782;106.469166602;50;0;[[1, 0, 1, 0, 0], [1, 1, 1, 1, 0], [0, 1, 0, 1, 0], [1, 0, 0], [0, 0], [0, 1, 0, 1, 0, 0]];[[1, 0, 1, 0, 0], [1, 1, 1, 1, 0], [0, 1, 0, 1, 0], [1, 0, 0], [0, 0], [0, 1, 0, 1, 0, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;167;10;1.0;5.0;1;1;1;319.581040736;13.1588122633;6099.30114849;50;2;[[1, 0, 1, 1, 1], [1, 0, 1, 0, 0], [1, 1, 1, 1, 0], [1, 0, 1], [1, 0], [0, 0, 1, 1, 0, 0]];[[0, 1, 0, 1, 0], [1, 0, 1, 0, 0], [1, 1, 1, 1, 0], [1, 1, 0], [0, 0], [1, 1, 0, 1, 0, 1]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;168;10;1.0;5.0;0;0;1;28.428745571;0.796683618873;133.333333333;50;0;[[0, 1, 0, 1, 0], [0, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 0, 0], [0, 1], [0, 0, 1, 0, 1, 0]];[[0, 1, 0, 1, 0], [0, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 0, 0], [0, 1], [0, 0, 1, 0, 1, 0]]
2014-03-11 16:20:30.026000;2;5;simulation_000020_p054_h031_HABMAT;054;031;12.0;Frag. dependent;HabitatQuality_NO;1275;50;169;10;1.0;5.0;0;1;1;0.0;0.0;196.078431373;50;0;[[1, 0, 1, 0, 0], [0, 0, 0, 0, 1], [1, 1, 1, 1, 0], [0, 0, 0], [0, 1], [0, 0, 0, 0, 0, 1]];[[1, 0, 1, 0, 0], [0, 0, 0, 0, 1], [1, 1, 1, 1, 0], [0, 0, 0], [0, 1], [0, 0, 0, 0, 0, 1]]
